Date,Open,High,Low,Close,Adj Close,Volume
03-03-04,23.128901,24.004,23.128901,23.504,20.233994,30089362048
04-03-04,23.754,25.0042,23.754,24.379101,20.987345,46322533
05-03-04,24.8792,25.629299,23.629,23.754,20.449211,35820655
08-03-04,23.879,24.129,23.128901,23.128901,19.911079,13024213304
09-03-04,23.128901,23.253901,22.628799,23.128901,19.911079,22724525
10-03-04,23.128901,24.254101,23.128901,23.879,20.55682,57578937
11-03-04,23.629,23.754,23.128901,23.629,20.3416,12556834
12-03-04,22.628799,23.504,22.628799,23.128901,19.911079,21566835415
15-03-04,23.629,24.6292,23.378901,24.6292,21.202646,70597994618
16-03-04,24.7542,25.254299,23.754,24.8792,21.417868,76453416349
17-03-04,25.379299,26.1294,24.8792,26.0044,22.38652,77791653257
18-03-04,26.0044,26.879499,25.254299,26.3794,22.709351,64959442471
19-03-04,26.3794,28.1297,26.1294,28.1297,24.216141,95282745
22-03-04,26.2544,26.2544,26.2544,26.2544,22.601742,699715
23-03-04,24.504101,24.504101,24.504101,24.504101,21.094954,1645243
24-03-04,22.878901,22.878901,22.878901,22.878901,19.69586,4836020150
25-03-04,21.378599,21.7537,21.378599,21.378599,18.404291,129675038
26-03-04,21.253599,21.378599,20.003401,20.003401,17.220417,53126181
29-03-04,21.253599,21.378599,20.7535,21.378599,18.404291,43879882
30-03-04,21.6287,21.7537,21.253599,21.503599,18.5119,45181464283
31-03-04,21.6287,21.6287,21.0035,21.0035,18.081377,26916541788
01-04-04,21.0035,21.503599,20.6285,20.6285,17.758549,25038120666
02-04-04,20.7535,21.128599,20.6285,20.7535,17.866159,24851960
05-04-04,21.128599,21.378599,20.7535,21.378599,18.404291,27404483
06-04-04,21.6287,22.1287,21.503599,21.8787,18.834814,53513982896
07-04-04,22.1287,22.2537,21.503599,21.503599,18.5119,23035646
08-04-04,21.503599,21.7537,21.253599,21.378599,18.404291,11700232
09-04-04,21.378599,21.6287,20.7535,20.8785,17.973768,18307798659
12-04-04,20.8785,21.8787,20.8785,21.8787,18.834814,21843110
13-04-04,21.8787,22.1287,21.253599,21.378599,18.404291,25664968
14-04-04,21.378599,21.7537,21.378599,21.503599,18.5119,13504340
15-04-04,21.6287,21.8787,20.8785,20.8785,17.973768,26828232574
16-04-04,21.0035,21.253599,20.8785,20.8785,17.973768,10078887804
19-04-04,21.0035,21.253599,20.6285,20.8785,17.973768,10990698176
20-04-04,21.128599,21.503599,21.0035,21.128599,18.18907,12455151641
21-04-04,21.128599,21.253599,20.8785,20.8785,17.973768,14220334
22-04-04,21.253599,21.378599,20.378401,20.5035,17.65094,15028709198
23-04-04,20.253401,20.6285,19.3783,19.6283,16.897503,27804272
26-04-04,19.6283,19.7533,19.003201,19.6283,16.897503,32908901
27-04-04,19.5033,19.5033,18.503099,18.753201,16.14415,16424722
28-04-04,18.753201,19.253201,18.753201,18.878201,16.25176,12352563
29-04-04,18.878201,18.878201,18.003,18.190599,15.659821,13140562
30-04-04,18.128099,18.128099,16.940399,16.940399,14.583555,26783405
03-05-04,17.190399,17.503,16.8778,17.065399,14.691167,12517767
04-05-04,17.252899,18.253099,17.252899,18.253099,15.713625,18495293
05-05-04,18.378099,18.503099,17.002899,17.002899,14.637361,17728377
06-05-04,17.252899,18.190599,17.002899,18.190599,15.659821,22582637
07-05-04,18.128099,18.315599,17.753,18.128099,15.606017,9620115
10-05-04,17.753,18.003,17.503,17.503,15.067885,9903256
11-05-04,17.503,18.003,17.252899,18.003,15.498322,8860098
12-05-04,18.315599,18.378099,17.753,17.753,15.283102,14643324
13-05-04,17.878,17.878,16.8778,17.065399,14.691167,10838336
14-05-04,17.127899,17.315399,16.3778,16.3778,14.099228,11945830
17-05-04,16.002701,16.6278,15.8152,16.252701,13.991535,28902388
18-05-04,16.252701,16.6278,15.7527,15.8777,13.668706,18170110
19-05-04,16.5028,16.940399,16.252701,16.940399,14.583555,11065109
20-05-04,16.940399,18.0655,16.8778,17.628,15.175495,40262715
21-05-04,17.878,18.440599,17.6905,18.003,15.498322,24632084
24-05-04,17.878,18.253099,17.503,18.003,15.498322,10239756
25-05-04,17.753,17.9405,17.377899,17.503,15.067885,15238959
26-05-04,17.753,18.003,17.503,17.5655,15.121689,9775960
27-05-04,17.5655,18.253099,17.4405,18.253099,15.713625,25737608
28-05-04,18.253099,19.5033,18.003,19.5033,16.789892,44150497
31-05-04,19.5033,19.5033,18.753201,18.878201,16.25176,16060858
01-06-04,19.003201,19.5033,18.378099,19.128201,16.46698,24555871
02-06-04,18.753201,19.5033,18.753201,19.003201,16.359371,12472546
03-06-04,19.253201,19.7533,18.128099,18.128099,15.606017,19570000
04-06-04,18.128099,18.628099,17.503,17.8155,15.336908,17927596
07-06-04,18.128099,18.503099,17.878,18.190599,15.659821,13639082
08-06-04,18.378099,18.440599,17.878,17.878,15.390712,14310433
09-06-04,18.003,19.003201,17.878,18.378099,15.821238,26538704
10-06-04,18.503099,18.878201,18.315599,18.503099,15.928845,31442379
11-06-04,18.503099,18.753201,18.440599,18.565599,15.982651,13832353
14-06-04,18.753201,18.878201,17.315399,17.377899,14.960189,12442753
15-06-04,17.4405,17.753,17.252899,17.503,15.067885,11643969
16-06-04,17.6905,17.753,16.3153,16.3778,14.099228,23404013
17-06-04,16.3778,16.8153,16.3778,16.7528,14.422057,14072982
18-06-04,16.5028,16.6278,15.9402,16.127701,13.883925,11531189
21-06-04,16.3778,16.6278,15.8777,16.127701,13.883925,6593770
22-06-04,16.127701,16.127701,16.127701,16.127701,13.883925,0
23-06-04,16.3778,17.065399,16.252701,16.7528,14.422057,10171051
24-06-04,17.002899,17.503,16.8778,17.315399,14.906385,17768230
25-06-04,17.315399,17.503,17.127899,17.127899,14.744971,9079620
28-06-04,17.315399,17.377899,17.065399,17.127899,14.744971,7902730
29-06-04,17.252899,17.5655,17.190399,17.377899,14.960189,7739699
30-06-04,17.6905,17.753,17.4405,17.5655,15.121689,8639587
01-07-04,17.8155,18.378099,17.753,18.315599,15.767432,22192435
02-07-04,18.128099,18.378099,17.9405,18.253099,15.713625,10922967
05-07-04,18.440599,18.440599,17.8155,17.878,15.390712,5814338
06-07-04,18.003,18.128099,17.753,18.003,15.498322,4728572
07-07-04,17.8155,18.003,17.628,17.9405,15.444518,3726188
08-07-04,17.9405,18.128099,17.753,17.753,15.283102,7870718
09-07-04,17.8155,17.878,17.065399,17.4405,15.014082,9152568
12-07-04,17.628,17.753,17.4405,17.5655,15.121689,5014183
13-07-04,17.753,17.8155,17.503,17.503,15.067885,6873027
14-07-04,17.503,17.628,17.127899,17.127899,14.744971,6088523
15-07-04,17.252899,17.252899,16.4403,16.7528,14.422057,7917948
16-07-04,16.6278,16.8778,16.5653,16.6278,14.314448,6673199
19-07-04,16.5028,16.6278,16.127701,16.4403,14.153033,4855100
20-07-04,16.3778,16.6278,16.127701,16.190201,13.93773,7379255
21-07-04,16.5653,16.6278,16.3153,16.4403,14.153033,3857824
22-07-04,16.252701,16.3153,16.127701,16.3153,14.045424,4700881
23-07-04,16.252701,16.4403,16.065201,16.127701,13.883925,8595820
26-07-04,16.127701,16.3153,16.002701,16.252701,13.991535,6844907
27-07-04,16.252701,16.252701,15.3776,15.7527,13.561096,14021757
28-07-04,15.8777,15.9402,15.5651,15.6276,13.4534,6853103
29-07-04,15.6276,15.6902,15.3776,15.3776,13.238182,6578389
30-07-04,15.3776,15.8152,15.3776,15.7527,13.561096,6224169
02-08-04,15.7527,15.8152,15.5651,15.6276,13.4534,6824431
03-08-04,15.6276,16.002701,15.6276,15.8777,13.668706,7392692
04-08-04,15.8777,15.8777,15.4401,15.5651,13.399597,4010114
05-08-04,15.6902,16.127701,15.5651,16.065201,13.83012,9319227
06-08-04,15.9402,16.002701,15.7527,15.8152,13.614902,8468171
09-08-04,15.8353,16.1598,15.7704,15.9002,13.688075,9685855
10-08-04,15.9651,16.0949,15.9651,15.9651,13.743946,2456211
11-08-04,16.1598,16.1598,15.7055,15.8353,13.632206,5290078
12-08-04,15.8353,16.224701,15.7704,16.1598,13.911559,7154072
13-08-04,16.030001,16.419399,15.9002,16.0949,13.855687,11909718
16-08-04,15.9651,16.1598,15.7055,15.7704,13.576334,7782491
17-08-04,15.8353,15.9651,15.6406,15.6406,13.464592,3516298
18-08-04,15.7055,15.9651,15.6406,15.8353,13.632206,11167612
19-08-04,16.030001,16.3545,15.8353,16.224701,13.96743,8615807
20-08-04,16.224701,16.7439,16.0949,16.6141,14.302653,12209392
23-08-04,16.6141,16.7439,16.224701,16.3545,14.079171,13777061
24-08-04,16.3545,16.3545,16.3545,16.3545,14.079171,0
25-08-04,16.3545,16.3545,16.3545,16.3545,14.079171,0
26-08-04,16.7439,17.4578,16.6141,17.4578,15.028973,37855283
27-08-04,17.4578,18.0418,17.4578,17.7822,15.30824,26521941
30-08-04,17.7822,18.1068,17.587601,17.7822,15.30824,10102893
31-08-04,17.6525,18.236601,17.6525,17.6525,15.196586,16136541
01-09-04,18.1716,18.1716,17.7822,17.9121,15.42007,8101930
02-09-04,18.236601,18.6908,18.236601,18.3015,15.755292,19970210
03-09-04,18.496099,18.6259,17.7822,17.8472,15.364197,11903393
06-09-04,17.6525,18.1716,17.6525,17.9121,15.42007,7054277
07-09-04,17.9121,18.236601,17.9121,18.1716,15.643467,5164788
08-09-04,18.236601,18.6259,18.1716,18.3015,15.755292,18096303
09-09-04,18.3015,18.5611,17.9121,17.9121,15.42007,9119566
10-09-04,17.9121,18.0418,17.6525,17.6525,15.196586,8312942
13-09-04,17.9121,17.976999,17.7174,17.976999,15.475938,7274690
14-09-04,18.1068,18.1068,17.6525,17.7174,15.252457,10261444
15-09-04,17.6525,17.8472,17.522699,17.6525,15.196586,3966607
16-09-04,17.6525,17.7174,17.4578,17.522699,15.084844,6004679
17-09-04,17.587601,17.6525,17.0035,17.133301,14.74962,9463685
20-09-04,17.1982,17.7174,17.1982,17.3929,14.973104,8472308
21-09-04,17.3929,17.522699,17.1982,17.522699,15.084844,9142172
22-09-04,17.6525,17.9121,17.522699,17.8472,15.364197,13557853
23-09-04,17.7822,17.9121,17.587601,17.8472,15.364197,6040880
24-09-04,17.8472,17.8472,17.4578,17.7822,15.30824,6024797
27-09-04,17.6525,17.6525,17.068399,17.1982,14.80549,9014102
28-09-04,17.1982,17.1982,17.1982,17.1982,14.80549,0
29-09-04,17.1982,17.327999,17.0035,17.068399,14.693749,8726953
30-09-04,17.327999,17.327999,17.133301,17.133301,14.74962,5771849
01-10-04,16.873699,17.587601,16.873699,17.3929,14.973104,20756875
04-10-04,17.6525,18.3015,17.587601,17.7822,15.30824,46591619
05-10-04,17.9121,18.3015,17.6525,18.236601,15.699424,37708002
06-10-04,18.236601,18.5611,18.1716,18.1716,15.643467,50611879
07-10-04,18.5611,19.404699,18.496099,19.404699,16.705009,76509274
08-10-04,19.7292,20.118601,19.404699,19.858999,17.096104,75869604
11-10-04,19.7292,19.7292,18.8855,19.2749,16.593267,37314880
12-10-04,19.3398,19.858999,18.950399,18.950399,16.313913,40479754
13-10-04,19.3398,19.469601,18.755699,18.755699,16.146301,30791612
14-10-04,18.4312,18.5611,17.976999,18.0418,15.531725,24542428
15-10-04,18.1068,18.4312,17.9121,17.976999,15.475938,33603373
18-10-04,17.976999,18.0418,17.522699,17.587601,15.140717,13197905
19-10-04,17.8472,17.8472,17.3929,17.587601,15.140717,11749950
20-10-04,17.587601,17.7174,17.3929,17.4578,15.028973,6772386
21-10-04,17.522699,17.7174,17.3929,17.3929,14.973104,12195889
22-10-04,17.587601,17.587601,17.133301,17.133301,14.74962,6412429
25-10-04,17.133301,17.133301,17.133301,17.133301,14.74962,0
26-10-04,16.938601,17.2631,16.679001,16.7439,14.414395,14150255
27-10-04,16.873699,17.1982,16.7439,16.938601,14.58201,8598016
28-10-04,17.3929,17.6525,17.2631,17.3929,14.973104,12830052
29-10-04,17.3929,17.4578,17.0035,17.1982,14.80549,7648625
01-11-04,17.2631,17.587601,17.1982,17.327999,14.917231,6317408
02-11-04,17.4578,17.522699,17.2631,17.3929,14.973104,3966477
03-11-04,17.522699,17.9121,17.4578,17.9121,15.42007,17958419
04-11-04,18.0418,18.0418,17.6525,17.6525,15.196586,6758844
05-11-04,17.9121,18.496099,17.9121,18.1716,15.643467,21831013
08-11-04,18.3015,18.6259,18.3015,18.4312,15.86695,15588368
09-11-04,18.6259,18.6259,18.1716,18.5611,15.978776,7016097
10-11-04,18.755699,18.8207,18.236601,18.5611,15.978776,11383522
11-11-04,18.8207,18.950399,18.496099,18.496099,15.922819,14447460
12-11-04,18.6908,19.1451,18.4312,18.8855,16.258043,20515896
15-11-04,19.0802,19.404699,18.950399,18.950399,16.313913,30117730
16-11-04,19.209999,19.209999,18.4312,18.6908,16.090431,23750875
17-11-04,18.950399,19.3398,18.755699,19.0802,16.425657,21301345
18-11-04,19.0802,19.2749,18.755699,19.015301,16.369785,14179551
19-11-04,18.950399,19.015301,18.6908,18.755699,16.146301,5136658
22-11-04,18.496099,18.6908,18.1068,18.1068,15.58768,10558462
23-11-04,18.1068,18.4312,17.8472,18.3015,15.755292,11429484
24-11-04,18.1716,18.5611,18.1716,18.366301,15.811078,6999268
25-11-04,18.5611,18.6259,18.366301,18.496099,15.922819,9375089
26-11-04,18.6908,18.8855,18.496099,18.5611,15.978776,12453842
29-11-04,18.5611,18.6908,18.4312,18.4312,15.86695,5347079
30-11-04,18.4312,18.6908,18.3015,18.4312,15.86695,6566963
01-12-04,18.4312,18.5611,18.236601,18.236601,15.699424,6862268
02-12-04,18.6908,18.6908,18.4312,18.496099,15.922819,6915599
03-12-04,18.8207,19.0802,18.6259,19.015301,16.369785,14647772
06-12-04,19.0802,19.2749,18.950399,19.015301,16.369785,8394519
07-12-04,18.950399,19.015301,18.755699,18.8207,16.202259,7081678
08-12-04,18.8207,18.950399,18.6908,18.755699,16.146301,7736159
09-12-04,18.8207,19.015301,18.755699,18.950399,16.313913,7321273
10-12-04,18.8207,19.1451,18.8207,19.0802,16.425657,9624947
13-12-04,19.5994,20.118601,19.404699,19.5994,16.872623,36728991
14-12-04,19.9888,19.9888,19.5994,19.9888,17.207848,19662473
15-12-04,20.118601,20.507999,19.7292,20.507999,17.654812,34769049
16-12-04,20.378201,20.767599,20.2484,20.2484,17.43133,25027765
17-12-04,20.378201,20.507999,20.118601,20.2484,17.43133,7314434
20-12-04,19.469601,19.858999,19.469601,19.7292,16.984364,12843882
21-12-04,19.7292,19.9888,19.7292,19.9888,17.207848,6443499
22-12-04,20.118601,20.378201,19.9888,19.9888,17.207848,17318759
23-12-04,20.378201,20.378201,20.118601,20.2484,17.43133,8972789
24-12-04,20.378201,20.507999,20.2484,20.2484,17.43133,9497278
27-12-04,20.2484,20.2484,19.7292,20.118601,17.319592,5951235
28-12-04,19.858999,20.118601,19.858999,19.858999,17.096104,4946004
29-12-04,19.858999,20.2484,19.858999,20.118601,17.319592,9019142
30-12-04,20.118601,20.2484,19.9888,20.118601,17.319592,7173274
31-12-04,20.118601,20.2484,19.858999,20.2484,17.43133,5669942
03-01-05,20.507999,20.6378,20.2484,20.378201,17.543074,8464722
04-01-05,20.6378,21.027201,20.507999,20.6378,17.766554,30764645
05-01-05,20.507999,20.6378,20.118601,20.2484,17.43133,11294058
06-01-05,20.378201,20.767599,20.2484,20.767599,17.878296,17055472
07-01-05,20.767599,20.8974,20.2484,20.378201,17.543074,12800734
10-01-05,20.8974,21.027201,20.507999,20.6378,17.766554,28998714
11-01-05,20.767599,20.8974,20.507999,20.6378,17.766554,21344410
12-01-05,20.6378,20.767599,19.858999,19.858999,17.096104,8454928
13-01-05,19.858999,20.2484,19.7292,19.858999,17.096104,6090836
14-01-05,20.118601,20.507999,19.858999,20.507999,17.654812,9582908
17-01-05,21.2868,21.676201,20.767599,20.767599,17.878296,49502261688
18-01-05,20.8974,20.8974,20.378201,20.6378,17.766554,13064675
19-01-05,20.767599,20.8974,20.2484,20.507999,17.654812,10297256
20-01-05,20.118601,20.378201,19.7292,19.9888,17.207848,13036378
21-01-05,19.858999,19.9888,19.5994,19.5994,16.872623,8047359
24-01-05,19.7292,19.858999,19.404699,19.469601,16.760881,9770305
25-01-05,19.404699,19.858999,19.2749,19.469601,16.760881,11080461
26-01-05,19.5994,19.9888,19.469601,19.469601,16.760881,19558369
27-01-05,19.5994,19.5994,18.8855,18.8855,16.258043,13960024
28-01-05,18.8855,19.2749,18.8855,19.0802,16.425657,8425297
31-01-05,19.3398,19.7292,19.2749,19.7292,16.984364,13303473
01-02-05,19.858999,19.858999,19.404699,19.404699,16.705009,5380202
02-02-05,19.469601,19.5994,18.950399,19.1451,16.481529,14212019
03-02-05,19.209999,19.2749,18.8855,19.015301,16.369785,13899008
04-02-05,19.015301,19.015301,19.015301,19.015301,16.369785,0
07-02-05,19.015301,19.015301,19.015301,19.015301,16.369785,0
08-02-05,19.015301,19.015301,19.015301,19.015301,16.369785,0
09-02-05,19.015301,19.015301,19.015301,19.015301,16.369785,0
10-02-05,19.015301,19.015301,19.015301,19.015301,16.369785,0
11-02-05,19.015301,19.015301,19.015301,19.015301,16.369785,0
14-02-05,19.209999,19.404699,19.015301,19.2749,16.593267,8684295
15-02-05,19.404699,19.469601,19.209999,19.3398,16.649139,5799067
16-02-05,19.469601,19.5994,19.3398,19.469601,16.760881,10091482
17-02-05,19.5994,20.118601,19.404699,19.858999,17.096104,29043742
18-02-05,19.858999,20.118601,19.858999,19.858999,17.096104,5770688
21-02-05,20.118601,21.027201,20.118601,20.6378,17.766554,47088280
22-02-05,20.6378,20.8974,20.378201,20.767599,17.878296,41032089
23-02-05,20.6378,21.157,20.2484,20.507999,17.654812,31945274
24-02-05,20.507999,20.767599,19.858999,20.118601,17.319592,42267891
25-02-05,20.507999,21.416599,20.2484,21.416599,18.437,88123135
28-02-05,21.416599,21.416599,21.416599,21.416599,18.437,0
01-03-05,21.416599,21.676201,21.157,21.6113,18.604616,51981695193
02-03-05,21.676201,21.7411,21.027201,21.157,18.21352,22645875
03-03-05,21.2868,21.5464,21.0921,21.221901,18.269392,13956185513
04-03-05,21.2868,21.5464,21.221901,21.2868,18.325262,13773775402
07-03-05,21.416599,21.935801,21.416599,21.481501,18.492874,25703343
08-03-05,21.676201,21.676201,19.9888,20.2484,17.43133,32457820
09-03-05,20.2484,20.313299,19.923901,20.053801,17.263805,18026680810
10-03-05,19.9888,19.9888,19.2749,19.469601,16.760881,29485593
11-03-05,19.5994,19.858999,19.5345,19.858999,17.096104,12562471
14-03-05,19.858999,19.9888,19.469601,19.664301,16.928493,9328548
15-03-05,19.7292,19.7292,19.015301,19.664301,16.928493,18036753
16-03-05,19.664301,19.664301,19.209999,19.2749,16.593267,10933800
17-03-05,19.0802,19.209999,19.015301,19.015301,16.369785,17794104
18-03-05,19.015301,19.0802,18.8207,19.0802,16.425657,8431835
21-03-05,19.0802,19.1451,18.6908,18.755699,16.146301,9573467
22-03-05,18.755699,18.755699,18.366301,18.6908,16.090431,7785671
23-03-05,18.6908,18.8855,18.5611,18.8207,16.202259,7666405
24-03-05,18.8207,19.0802,18.6908,18.755699,16.146301,6726400
25-03-05,18.8207,19.404699,18.6908,19.209999,16.537395,7821278
28-03-05,19.404699,19.469601,18.8855,18.8855,16.258043,7999423
29-03-05,18.6908,19.015301,18.6908,18.755699,16.146301,7177656
30-03-05,18.5611,18.8855,18.5611,18.8207,16.202259,9131517
31-03-05,18.950399,19.1451,18.8207,19.1451,16.481529,10641306
01-04-05,19.015301,19.015301,18.4312,18.8855,16.258043,16829671
04-04-05,18.6908,18.8207,18.496099,18.6259,16.034559,8612913
05-04-05,18.6259,18.6259,18.6259,18.6259,16.034559,0
06-04-05,18.5611,18.6259,18.366301,18.496099,15.922819,12046956
07-04-05,18.366301,18.4312,17.587601,17.7822,15.30824,32415161
08-04-05,17.7822,18.236601,17.7822,18.236601,15.699424,14281081
11-04-05,18.236601,18.4312,18.0418,18.0418,15.531725,4339832
12-04-05,18.0418,18.3015,17.9121,18.1068,15.58768,3661120
13-04-05,18.236601,18.6259,18.1068,18.366301,15.811078,9414248
14-04-05,18.366301,18.496099,18.236601,18.236601,15.699424,3197035
15-04-05,18.1716,18.1716,17.8472,17.9121,15.42007,5762040
18-04-05,17.6525,17.7174,16.938601,17.3929,14.973104,11120208
19-04-05,17.3929,17.7174,17.2631,17.522699,15.084844,9780722
20-04-05,17.7822,17.8472,17.3929,17.522699,15.084844,8729196
21-04-05,17.1982,18.3015,17.1982,18.0418,15.531725,10682823
22-04-05,18.0418,18.366301,17.9121,17.9121,15.42007,11296693
25-04-05,18.0418,18.496099,17.6525,18.4312,15.86695,10054417
26-04-05,18.4312,18.950399,18.4312,18.6908,16.090431,25650541
27-04-05,18.5611,18.6908,18.3015,18.4312,15.86695,7345326
28-04-05,18.5611,19.469601,18.496099,19.209999,16.537395,23796720
29-04-05,19.209999,19.209999,18.755699,18.8207,16.202259,9842333
02-05-05,18.8207,18.8207,18.8207,18.8207,16.202259,0
03-05-05,19.404699,19.5994,19.015301,19.469601,16.760881,24243466
04-05-05,19.5345,19.7292,19.404699,19.469601,16.760881,20984498
05-05-05,19.858999,20.053801,19.664301,19.7292,16.984364,16464003723
06-05-05,19.7292,19.7941,19.469601,19.5345,16.816751,12334686
09-05-05,19.5345,19.923901,19.3398,19.7292,16.984364,9838056
10-05-05,19.5994,19.664301,19.3398,19.469601,16.760881,11675548
11-05-05,19.3398,19.664301,19.2749,19.5345,16.816751,7091375
12-05-05,19.5345,20.053801,19.469601,19.923901,17.151976,17216347966
13-05-05,20.118601,20.378201,19.858999,19.858999,17.096104,22808945
16-05-05,19.7941,19.858999,19.3398,19.469601,16.760881,13642646
17-05-05,19.5994,19.7292,19.3398,19.469601,16.760881,5404728
18-05-05,19.5345,19.7292,19.469601,19.664301,16.928493,4385014
19-05-05,19.858999,19.923901,19.404699,19.404699,16.705009,5923944
20-05-05,19.858999,20.7027,19.7292,20.2484,17.43133,50372766
23-05-05,20.1835,20.2484,19.7292,19.923901,17.151976,12858489
24-05-05,19.923901,20.2484,19.7941,19.7941,17.040236,16724175
25-05-05,20.118601,20.2484,19.7941,19.9888,17.207848,14733941
26-05-05,20.118601,20.4431,20.053801,20.378201,17.543074,18630978105
27-05-05,20.507999,20.572901,20.2484,20.2484,17.43133,10422181
30-05-05,20.378201,20.507999,20.1835,20.2484,17.43133,16674871
31-05-05,20.6378,20.6378,20.2484,20.2484,17.43133,9636136
01-06-05,20.2484,21.416599,20.1835,20.962299,18.045906,35781293
02-06-05,21.157,21.2868,20.8325,20.8974,17.990038,16533941612
03-06-05,21.157,22.1954,20.962299,21.676201,18.660486,54398836
06-06-05,21.676201,22.2603,21.481501,22.130501,19.051582,29165891027
07-06-05,22.1954,22.1954,21.481501,21.6113,18.604616,21330743273
08-06-05,21.676201,21.7411,21.416599,21.6113,18.604616,13037881837
09-06-05,21.676201,21.7411,20.7027,20.962299,18.045906,22546641
10-06-05,20.767599,21.2868,20.7027,21.157,18.21352,19700499539
13-06-05,21.3517,21.481501,21.027201,21.2868,18.325262,14193273033
14-06-05,22.065599,22.6497,21.7411,21.870899,18.8281,65230182
15-06-05,21.870899,21.870899,21.3517,21.416599,18.437,14804574
16-06-05,21.6113,21.6113,21.0921,21.0921,18.15765,13478163690
17-06-05,21.027201,21.2868,20.8325,20.962299,18.045906,12916057402
20-06-05,20.8325,20.962299,20.313299,20.4431,17.598942,17779658
21-06-05,20.1835,20.6378,20.118601,20.6378,17.766554,12131634
22-06-05,20.6378,20.7027,20.4431,20.6378,17.766554,10273903
23-06-05,20.6378,20.767599,20.378201,20.378201,17.543074,12778034
24-06-05,20.2484,20.313299,20.053801,20.1835,17.375456,15517113924
27-06-05,19.9888,20.7027,19.858999,20.2484,17.43133,30455853
28-06-05,20.118601,20.2484,19.7941,19.9888,17.207848,14189018
29-06-05,20.118601,20.2484,19.923901,19.923901,17.151976,10747761
30-06-05,19.9888,20.118601,19.7941,19.923901,17.151976,5975148
01-07-05,19.858999,20.2484,19.7941,20.1835,17.375456,6795826
04-07-05,20.118601,20.118601,19.858999,20.118601,17.319592,12923423
05-07-05,20.118601,20.1835,19.858999,20.118601,17.319592,18031664
06-07-05,20.053801,20.053801,19.664301,20.053801,17.263805,14680434969
07-07-05,19.923901,19.9888,19.1451,19.1451,16.481529,14304821
08-07-05,19.0802,19.1451,18.755699,18.755699,16.146301,18376488
11-07-05,18.950399,19.209999,18.8855,18.8855,16.258043,11313209
12-07-05,19.015301,19.3398,18.8855,18.950399,16.313913,22644409
13-07-05,19.015301,19.0802,18.6908,18.8855,16.258043,15286863
14-07-05,18.950399,19.404699,18.8855,19.3398,16.649139,16286972
15-07-05,19.469601,19.7292,19.469601,19.664301,16.928493,10423948
18-07-05,19.664301,19.664301,19.664301,19.664301,16.928493,0
19-07-05,19.7292,19.7941,19.469601,19.5345,16.816751,6205457
20-07-05,19.664301,19.7292,19.0802,19.1451,16.481529,13223413
21-07-05,18.950399,19.3398,18.950399,19.2749,16.593267,6134027
22-07-05,19.469601,19.5994,19.3398,19.5994,16.872623,11983846
25-07-05,19.5345,19.5994,19.3398,19.404699,16.705009,7822676
26-07-05,19.469601,19.469601,19.2749,19.469601,16.760881,7040833
27-07-05,19.469601,19.469601,19.1451,19.404699,16.705009,8884700
28-07-05,19.404699,19.5994,18.8207,19.0802,16.425657,13022081
29-07-05,19.209999,19.5994,19.1451,19.5345,16.816751,17352730
01-08-05,19.5345,19.5994,19.2749,19.2749,16.593267,5177924
02-08-05,19.404699,19.7292,19.3398,19.5345,16.816751,12995857
03-08-05,19.5345,20.572901,19.469601,20.4431,17.598942,62154407
04-08-05,20.767599,20.767599,20.118601,20.1835,17.375456,32314653
05-08-05,20.1835,20.1835,20.1835,20.1835,17.375456,0
08-08-05,19.923901,19.9888,19.404699,19.5994,16.872623,17925910
09-08-05,19.469601,19.7941,19.404699,19.5345,16.816751,12703242
10-08-05,19.5345,19.664301,19.0802,19.1451,16.481529,19479828
11-08-05,19.1451,19.2749,18.6259,18.6908,16.090431,27000328
12-08-05,18.8855,19.015301,18.8207,18.8207,16.202259,8866887
15-08-05,18.8207,18.8207,18.366301,18.5611,15.978776,18622850
16-08-05,18.132799,18.7946,18.132799,18.5299,16.376226,23062732
17-08-05,18.5299,18.728399,18.2652,18.463699,16.317719,7884713
18-08-05,18.463699,18.6623,18.132799,18.132799,16.025278,9410886
19-08-05,18.3314,18.397499,18.132799,18.3314,16.200796,4156708
22-08-05,18.397499,18.5299,18.198999,18.463699,16.317719,5285085
23-08-05,17.868099,18.5961,17.868099,18.463699,16.317719,5691596
24-08-05,18.463699,18.463699,18.2652,18.3314,16.200796,3516099
25-08-05,18.2652,18.3314,18.132799,18.3314,16.200796,3236878
26-08-05,18.3314,18.397499,18.132799,18.397499,16.259214,4490238
29-08-05,18.132799,18.2652,17.868099,17.868099,15.791344,6504839
30-08-05,17.868099,18.0005,17.6696,17.801901,15.732838,5538076
31-08-05,17.7358,17.868099,17.471001,17.471001,15.440398,5355713
01-09-05,17.471001,17.471001,17.471001,17.471001,15.440398,0
02-09-05,17.471001,17.801901,17.471001,17.6696,15.615916,2816866
05-09-05,18.198999,18.397499,17.934299,17.934299,15.849851,4132033
06-09-05,18.132799,18.2652,18.0005,18.2652,16.14229,2222451
07-09-05,18.3314,18.6623,18.2652,18.5961,16.434732,9259359
08-09-05,18.6623,18.728399,18.397499,18.463699,16.317719,4059456
09-09-05,18.5299,18.5961,18.0667,18.132799,16.025278,3319929
12-09-05,18.397499,18.397499,18.0005,18.0667,15.966862,2985710
13-09-05,18.0667,18.132799,17.801901,17.934299,15.849851,4637499
14-09-05,17.801901,18.397499,17.801901,18.0005,15.908354,4415830
